,VH,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VHVV,VHVV_1,VHVV_2,VHVV_3,VHVV_4,VHVV_5,VHVV_6,VHVV_7,VHVV_8,VHVV_9,VHVV_10,VHVV_11,VHVV_12,VHVV_13
200,-16.55214401,-17.98606344,-19.76207826,-19.89894799,-18.10055407,-16.05196779,-16.60694135,-16.85323524,-17.61345309,-17.08841901,-16.63761972,-15.59155673,-15.28027005,-15.66023215,-7.012478711,-7.078306332,-8.102416994,-8.084335334,-7.296835266,-5.714090574,-6.242025583,-6.395995034,-5.963709302,-4.955818438,-4.900620045,-5.137997634,-5.61730803,-6.407469907
201,-17.28643839,-18.12819794,-18.81388656,-18.60650916,-17.32371482,-15.43412685,-15.59457233,-16.22397787,-17.07134508,-17.02037023,-16.46728521,-15.77909283,-15.50501861,-15.43102198,-7.90081737,-7.503700916,-7.924366859,-8.008960287,-6.923332868,-5.606355765,-5.882077956,-6.268749016,-5.917574612,-5.503969815,-5.393339701,-5.401156966,-5.802814105,-6.216148755
202,-15.53798124,-17.173796,-18.65873251,-18.76171699,-16.68097013,-15.83473534,-16.5921485,-17.04349925,-16.70530268,-15.87823937,-15.71808869,-15.20012154,-14.77459377,-15.46762455,-6.878599559,-7.74404732,-8.311487791,-8.50391541,-7.172994824,-6.475694683,-7.170877797,-7.337896661,-6.45580125,-5.130882927,-4.719018399,-5.175748134,-6.013868897,-7.452111745
203,-15.95156025,-17.49444629,-19.12860217,-18.8730955,-16.86454826,-15.2478815,-16.98702141,-17.6332066,-17.37563588,-15.91773812,-16.61606153,-16.35926093,-15.53499112,-15.2773061,-6.775014116,-7.168134274,-9.019186597,-8.863011155,-6.620943697,-5.004098176,-6.191489609,-6.974803851,-6.562050361,-5.347064974,-4.692513683,-5.385400246,-5.865287433,-6.595380344
204,-17.17497783,-18.09098181,-18.80926464,-18.47989935,-17.13987622,-16.1015178,-17.00500172,-17.58044481,-17.75860455,-16.88563726,-16.55589833,-15.96317907,-15.35357864,-15.29216666,-7.764064818,-7.929611846,-8.506218588,-7.912795348,-6.369733822,-5.344159863,-6.318337085,-7.025990485,-6.664410569,-5.494501842,-5.130508255,-5.071074928,-5.520435633,-6.15635243
205,-17.34926505,-18.4858016,-18.75888851,-18.22038303,-17.48015322,-16.79028804,-17.02685843,-16.65441802,-16.73437756,-16.44831946,-16.64055225,-15.75369683,-15.30656819,-15.46768778,-7.559249813,-7.437966363,-8.187347331,-8.104759964,-6.866830361,-5.598617239,-6.665477898,-6.632744745,-5.722024824,-4.470545418,-4.995876846,-5.205258409,-5.883716572,-6.537392092
206,-17.2304247,-18.01583294,-18.66878056,-18.14515136,-17.44904064,-15.98446164,-16.43959252,-16.63270817,-17.08719638,-16.87747182,-16.75847499,-16.19805668,-15.56602361,-15.07955387,-7.634149244,-7.514262804,-8.504202237,-8.116734794,-6.615484708,-4.756989112,-5.82123847,-6.494738171,-6.396886356,-5.409574759,-5.35704134,-5.570166485,-5.874410423,-6.140452258
207,-16.34419471,-17.89501212,-19.4901529,-19.50169692,-17.98050833,-16.69163996,-17.4402879,-17.3649487,-17.10277134,-16.71515194,-17.20119522,-16.36186515,-15.64658638,-15.67264711,-6.714798972,-7.851213286,-8.851885982,-8.736362547,-7.256055527,-5.179590032,-5.903000895,-6.40477739,-6.585824016,-5.518535713,-5.53914821,-5.25648213,-5.964070409,-7.513335216
208,-16.31259722,-18.32389731,-20.407333,-19.42214857,-18.17250969,-16.40002834,-17.79674357,-18.07090855,-18.07178456,-16.37486329,-16.47388621,-16.05863708,-15.02763483,-13.92992746,-6.928288582,-7.879343929,-9.106639425,-8.78817885,-7.36990454,-5.599845489,-7.046084983,-7.795468301,-7.436510135,-5.285984971,-5.151199936,-5.203493305,-5.63197532,-5.900259924
209,-16.9548655,-18.48985785,-19.8272307,-19.52419361,-17.63367753,-16.88288086,-17.30917783,-17.41225156,-16.99790966,-16.07812583,-15.59435818,-14.7782219,-14.14606339,-15.12744358,-6.441305095,-7.205276712,-8.246599329,-8.177038388,-6.844945803,-6.045768064,-7.00462057,-7.239038463,-6.793926201,-5.425943738,-4.975770423,-5.213791945,-5.339205241,-6.637149721
210,-16.60629184,-17.36401056,-18.63153537,-19.05592148,-17.81440919,-16.66151148,-17.13380404,-17.78126345,-17.6476397,-16.61196636,-16.48813416,-15.85233214,-15.16070381,-15.20778077,-7.034745364,-6.900046669,-8.046003246,-8.931938722,-8.214380511,-6.318082123,-6.112893677,-6.694162716,-6.901547327,-5.90207393,-5.15772917,-5.036505264,-5.514099721,-6.222987532
211,-16.84254796,-17.13816368,-18.58932746,-18.58256944,-17.34470011,-16.37073388,-17.72204109,-17.37174661,-17.07653752,-16.79620025,-17.04192386,-16.15697195,-14.93828106,-15.49162721,-7.432952016,-7.550847928,-8.407732719,-7.678358843,-6.540368772,-5.911335471,-7.449183868,-6.93055852,-5.928661298,-4.617598518,-5.076815934,-5.362366436,-5.796917806,-6.909742895
212,-16.03546479,-17.85793425,-19.37934715,-19.35831563,-16.94672064,-16.2835735,-17.26987737,-17.66542293,-16.73688339,-15.95232111,-16.01668897,-15.99215538,-15.56176347,-15.79040992,-6.395601238,-6.786487077,-7.710760552,-8.552762458,-7.418478787,-6.525788746,-6.998741192,-7.100382654,-6.321363981,-5.061912153,-4.662830066,-5.454066983,-6.538667508,-7.373667354
213,-16.1683799,-17.41933703,-18.14897125,-17.81652154,-17.2223802,-16.52210546,-16.52251992,-16.91445794,-17.17794246,-16.05570807,-15.47616015,-15.23788982,-15.31794562,-15.55730243,-7.377068197,-7.645089397,-7.439814278,-7.296264831,-7.171948361,-5.891750395,-6.590999386,-7.758059014,-7.699328582,-5.029811673,-4.298397918,-5.044415643,-6.126822678,-6.822889451
214,-17.3682975,-18.58653918,-19.10442497,-18.42626709,-17.53679224,-16.92101901,-17.56370429,-18.02277126,-17.85858952,-17.08701784,-16.39126027,-15.51492449,-15.00360473,-14.95707928,-7.048140022,-7.491707062,-8.158435427,-7.584792144,-6.790635688,-6.08612084,-7.422336176,-7.967282743,-6.882417229,-5.368418416,-4.824814249,-5.312112218,-6.146691215,-7.25065598
215,-15.91757913,-17.94084246,-20.13953158,-19.91029004,-17.11651724,-15.55419505,-16.55735852,-17.25089028,-17.6177083,-16.40996908,-15.84926161,-14.83337045,-14.32504081,-14.56140258,-6.579840581,-6.961750395,-8.497138846,-9.016600327,-7.413098657,-5.609632267,-7.268513786,-8.005345303,-7.644564497,-6.182413745,-5.65734465,-5.472287652,-5.552916425,-6.014458046
216,-15.44155378,-16.58079745,-18.70501329,-18.97695382,-17.3063994,-16.5020007,-18.24576224,-18.34066076,-17.49832778,-16.48901999,-16.36004215,-15.35548745,-14.01037432,-14.24713607,-7.393187378,-8.011912413,-8.790121307,-8.470923821,-6.867370496,-5.983590759,-7.223182241,-7.811155715,-6.286942583,-4.635311955,-4.594766254,-5.275098099,-5.09516438,-5.677958356
217,-16.09595539,-17.0864496,-18.39586269,-18.15423848,-17.28691849,-15.49923291,-16.53563167,-17.35757609,-17.89700941,-16.20513072,-15.72981144,-14.94675581,-14.48681332,-14.70696173,-6.2597514,-6.789246063,-8.026316761,-8.497278772,-8.125103476,-6.511692413,-6.509894842,-7.144223762,-6.968985638,-6.243570326,-5.334668992,-5.934485173,-5.377161209,-6.091032081
218,-15.85352925,-17.10745954,-18.853909,-19.1724104,-17.81597479,-16.63399414,-16.93983932,-18.10278669,-18.15690424,-17.10072072,-16.55419956,-16.11966584,-15.39864767,-15.13653952,-6.422020603,-6.733278673,-7.818917259,-8.983007236,-7.614347073,-5.28692341,-5.880473565,-7.619943728,-7.337145409,-5.115395141,-4.209866443,-4.746689817,-5.405990547,-5.919609178
219,-16.5363079,-17.64131959,-18.58624638,-18.80740457,-17.80595132,-16.78081773,-16.60023269,-16.88639005,-17.37069706,-17.14842746,-16.80393231,-16.24112251,-15.56320695,-15.28398958,-7.298715476,-7.527293686,-8.273208302,-7.960420566,-6.466217678,-5.746482109,-6.457884143,-6.518721569,-6.015868814,-5.618895081,-5.479583591,-5.739455517,-5.986394978,-6.708076746
220,-15.93526254,-17.24569333,-18.43214812,-18.39098613,-17.80461013,-16.52939859,-17.01596294,-17.05056869,-17.60601565,-17.12703099,-16.72108886,-15.47050155,-14.87924409,-15.10534916,-6.612385468,-8.010567116,-8.939424458,-8.140317004,-6.818419381,-5.102760034,-5.916592812,-6.642930004,-6.906997939,-5.571659179,-5.320053627,-4.785506572,-5.308487022,-5.914447621
221,-16.91358287,-18.0330777,-19.08050058,-18.27926789,-16.80167903,-16.41746082,-17.35371859,-17.77479119,-17.55740794,-16.43019614,-15.06958944,-14.83750924,-14.68727345,-15.91771222,-7.673960266,-7.585622254,-7.453429225,-7.254167056,-6.503365532,-5.935025368,-6.40626412,-6.629991044,-6.164544596,-4.963644893,-4.070449244,-5.410286552,-6.26342872,-7.63296628
222,-16.32974808,-17.33169845,-18.58736038,-19.36703652,-18.25620622,-16.77290036,-17.11250425,-17.12228748,-17.31948265,-17.08140436,-16.76748178,-15.94146492,-15.60462668,-15.94619727,-7.334742055,-7.704725125,-8.904236831,-8.479612185,-7.221249879,-5.7403427,-6.709863814,-7.060637005,-6.346676242,-4.809058771,-4.488849776,-4.962851535,-6.116725821,-6.966121949
223,-16.70926241,-18.21941585,-19.27895423,-18.68236308,-17.35621978,-15.77479903,-16.39085508,-16.88131597,-17.60496362,-16.83606383,-16.73615763,-16.30365483,-15.88212828,-15.6308038,-7.686875567,-8.062583956,-8.55336444,-8.070388075,-7.07921703,-5.478058392,-6.223732118,-6.51784174,-6.065903436,-4.675650575,-5.352704218,-5.741378018,-6.492426443,-6.722665369
224,-18.98608564,-21.28458714,-22.22598584,-20.55021032,-17.78665407,-16.52301825,-18.5283046,-18.77349984,-18.44155105,-17.10699226,-17.2241241,-16.5753867,-15.56811639,-14.47028463,-7.732707851,-8.823627527,-10.52752703,-9.558962118,-6.981968417,-5.388583138,-7.300639348,-8.077140691,-6.260627646,-3.654923796,-2.775593013,-5.000665543,-6.482683065,-7.123411067
225,-19.38187131,-20.62183378,-21.63215919,-20.12715846,-18.55114346,-16.58717719,-17.74712502,-17.73760098,-17.98148748,-17.29986573,-17.31770739,-16.3086975,-15.67859061,-15.25935129,-9.472292333,-9.702831294,-10.88665305,-9.576095275,-7.710165895,-5.126144132,-6.638958001,-6.563514072,-5.678082028,-4.08977653,-4.346952565,-5.327512763,-6.435647467,-7.298595845
226,-20.38516071,-21.84147445,-22.92608753,-21.16438126,-18.54057628,-16.99258655,-18.12998042,-18.36440335,-18.5191254,-18.22587297,-17.82435111,-16.68769086,-16.22909304,-16.34362788,-8.853226768,-9.526300428,-11.14466939,-10.09107008,-7.193056164,-5.353846688,-6.83874086,-6.96568379,-6.045213594,-4.765459856,-4.772144797,-5.040616694,-6.031223491,-7.587113431
227,-19.98423353,-21.79981342,-22.31058155,-20.96687683,-19.09826704,-17.26155327,-18.73272281,-18.9621461,-19.06384477,-18.02996662,-17.51044669,-15.99867437,-15.32736807,-14.81886878,-8.587396276,-10.12911504,-11.22859318,-9.514638063,-6.769324162,-5.005693227,-7.370496587,-7.5743813,-6.503615692,-4.359702576,-4.925737614,-4.871220359,-5.822477465,-6.157533981
228,-19.35298243,-21.06984165,-22.8496693,-21.06057508,-18.98186012,-17.1578558,-18.49873229,-18.73114071,-18.95911306,-18.19402219,-17.75621697,-16.46190562,-15.59970414,-15.74006825,-8.842839027,-8.873587271,-10.26195838,-9.441750159,-6.974445111,-4.741108368,-6.575657154,-7.055895957,-5.869403745,-4.261578981,-4.437001975,-5.121110002,-6.271607376,-7.805984527
229,-18.87137268,-21.62703372,-22.92853897,-20.91794364,-18.33297581,-17.44164074,-18.22801166,-18.42145708,-18.69278704,-18.07768636,-17.78887683,-16.71838073,-16.16554063,-15.66009436,-8.93746934,-9.403149665,-11.49080615,-10.82405884,-7.568813253,-4.885389115,-6.855353204,-7.448892304,-6.186390237,-4.247139992,-4.286143425,-4.591920983,-5.648956077,-7.006141256
230,-20.51833403,-22.0174971,-23.09520778,-21.68823233,-19.35378867,-16.68931192,-18.16693281,-18.9106847,-18.99364819,-17.75174464,-17.82729893,-16.94407469,-16.20143409,-15.93949106,-9.028188575,-8.605498178,-9.848431834,-9.823375232,-7.791300743,-5.136977357,-6.295949489,-7.404400522,-6.479335194,-4.780265595,-4.691445134,-5.180416344,-6.147520382,-7.78436487
231,-19.72260946,-21.40832154,-23.14549495,-21.59156801,-19.51079686,-17.48632386,-18.39023917,-18.61422644,-18.92025775,-18.40766143,-17.84925998,-16.39076386,-15.80878161,-15.77562945,-7.976084704,-8.794806782,-10.72441143,-9.939498881,-7.648132495,-5.053711774,-6.503634951,-7.066432657,-6.5666165,-5.060953565,-4.566613525,-5.038556097,-6.528833646,-7.972095808
232,-19.18395958,-21.07845997,-23.28938137,-22.69958322,-20.81887271,-18.33713339,-19.13428213,-18.83268809,-18.76146181,-17.821345,-18.07360985,-16.96581581,-16.10144307,-16.59175113,-8.453362171,-8.895648533,-10.9291136,-10.21201495,-7.794664392,-5.197026239,-7.253459872,-7.733109034,-6.514052544,-4.264470613,-4.241974108,-4.96665708,-5.923222336,-7.321881265
233,-20.85818189,-22.21512495,-23.53815688,-22.22664828,-19.76606617,-17.28333125,-18.83998529,-19.64411183,-19.67803129,-18.82331027,-18.13238321,-17.40158946,-16.71809606,-17.12102604,-8.243278087,-9.652388211,-10.54649792,-9.799465241,-7.660381249,-4.991496634,-7.433734914,-8.384030893,-6.817090333,-3.859563991,-4.511033486,-5.636323355,-6.475837284,-7.606476374
234,-19.63780723,-21.84070514,-24.38241736,-22.52735857,-19.48357304,-16.90049369,-18.78122142,-18.92867508,-19.32170951,-17.97486935,-18.44756304,-17.47000404,-16.81130838,-16.79769128,-8.065444835,-8.855874686,-11.19887808,-10.51844498,-7.612720029,-4.528129478,-7.011513893,-7.93843257,-6.676684082,-3.588994905,-4.292489643,-5.292759404,-6.256335559,-7.563151815
235,-19.58196559,-21.17903372,-23.33299413,-22.01261363,-19.34405712,-17.14556103,-19.55130674,-19.7994716,-19.66639238,-18.5614039,-18.40096319,-17.16927794,-17.06085622,-16.97095153,-8.685540485,-9.479973228,-11.32904043,-10.94321466,-7.785451439,-4.371137369,-7.298301346,-8.448443119,-6.691057905,-3.784721844,-4.314952353,-5.194252173,-6.541677878,-7.714369904
236,-18.9511814,-21.80297028,-23.25350743,-21.74870645,-19.14996306,-18.25521648,-19.73874809,-19.82054948,-19.48731041,-19.24493144,-18.8521496,-17.49495989,-16.5036833,-16.14205937,-8.419839742,-9.997757521,-12.10180862,-10.87256456,-7.198367786,-4.362335522,-7.915939673,-8.561562071,-6.377508248,-3.79379367,-4.473567104,-4.92040789,-5.467203661,-6.953779896
237,-19.34506118,-21.13058449,-22.87977671,-21.96992229,-20.0878017,-18.20127188,-19.10550625,-19.19360956,-19.28054098,-18.83330799,-17.98753499,-16.40982309,-15.72256424,-16.34210796,-9.454696554,-9.752682765,-11.34445466,-10.33081556,-7.433796075,-5.200227964,-7.555799811,-7.709543894,-5.845510792,-3.942479715,-4.252154266,-4.547705025,-5.601219095,-7.615472024
238,-19.83501935,-21.23958715,-24.02447895,-22.65145215,-19.62685557,-18.08232647,-19.50537481,-19.21849048,-18.74547381,-18.99501894,-19.03941187,-17.95267894,-16.95063953,-17.07750542,-8.151908573,-8.735217467,-11.72664413,-11.1811861,-7.81816111,-5.570247651,-8.097523769,-8.451338031,-6.227455535,-3.475981877,-3.931829834,-4.950905781,-6.610275057,-8.309077051
239,-20.76907132,-22.26992498,-23.3508417,-21.93110746,-19.29457053,-16.98078109,-17.88731532,-18.70204704,-19.02659032,-18.46758737,-17.857378,-16.83463923,-16.42492191,-16.85226071,-9.419964968,-9.81905652,-10.76617833,-9.458007748,-7.227048089,-5.165451603,-6.510719382,-7.162449425,-6.387386674,-4.670464574,-4.29861192,-4.939028289,-6.477505505,-8.478267981
240,-19.54408857,-21.29619765,-23.56484121,-22.25354556,-20.24214992,-18.17095641,-20.05373696,-20.05023357,-19.74741456,-18.84648104,-18.6935918,-17.44492468,-16.24092176,-16.95862038,-8.9957255,-9.289475501,-10.46027408,-9.998925536,-7.444382581,-4.72332121,-7.474101632,-8.564464399,-6.319765551,-3.441108509,-3.649337298,-4.642798091,-5.206267139,-7.583172969
241,-20.28408941,-22.30904439,-24.10675475,-21.7410919,-19.35246112,-16.52494045,-18.29042789,-18.39150303,-19.04206371,-17.97185532,-18.25313365,-17.68923213,-16.91975333,-16.39090232,-9.325539169,-9.652389263,-11.01819678,-9.717950181,-7.504552047,-4.907073451,-6.691225241,-7.006976728,-6.431535045,-4.183468014,-4.409690295,-4.693726398,-6.094619488,-7.317721392
242,-18.9600723,-21.55733373,-23.63113808,-22.06076179,-19.21441135,-17.89201462,-19.6004938,-20.43067988,-19.85526412,-18.66921922,-18.09025882,-16.98435797,-16.09796904,-15.2527029,-8.658656779,-9.423127327,-11.15716939,-10.8811836,-8.031957938,-5.67454621,-7.219054385,-7.790910509,-6.230204948,-4.182861566,-4.589154614,-5.147995366,-6.076456637,-6.739011644
243,-21.06671097,-21.93834357,-22.82269877,-21.50286243,-19.70742427,-18.22079653,-18.41049771,-18.24572266,-18.72571142,-18.82588263,-18.21316232,-17.10425916,-16.34148802,-15.73495338,-9.740279897,-9.463786896,-11.3724286,-10.43619151,-7.926840207,-5.060294002,-6.846306908,-7.274010421,-6.131157461,-4.043918616,-4.007602964,-4.507664286,-5.430034396,-6.47749142
244,-19.40970889,-21.3593203,-23.77551928,-22.57905255,-20.19423888,-17.37403125,-18.68243597,-19.03556361,-19.5012704,-18.33141313,-17.79503165,-16.83724814,-15.93874378,-15.40697547,-8.957866919,-9.488963089,-11.48680639,-10.46950434,-7.276704237,-4.632752569,-6.980975235,-7.458627308,-5.954905517,-3.983677809,-4.415149222,-4.9416755,-5.724147322,-6.863765655
245,-19.72778556,-21.54524001,-23.96453283,-22.73850077,-19.44086694,-17.52142834,-19.9247171,-20.2874773,-19.83267559,-18.7735509,-19.04712245,-17.46079662,-16.16145313,-15.87072866,-9.353360203,-9.12552026,-10.83981532,-10.10024397,-7.705869994,-4.262714676,-7.466509594,-8.270776234,-6.456966224,-3.245208031,-4.266393648,-5.071818247,-5.819781576,-6.562415521
246,-20.07478468,-22.22874003,-24.85646019,-22.09200728,-19.28379888,-16.25478779,-17.87504593,-18.07817688,-18.85709751,-17.84728051,-17.71443013,-16.98289377,-16.32312295,-16.23768374,-7.708117296,-9.068792724,-11.56088262,-9.777980291,-7.986136342,-5.114937779,-6.788185232,-6.770199345,-6.296640607,-4.561565522,-4.5417816,-5.194069276,-6.474251809,-8.638199671
247,-19.39603613,-21.42947148,-23.31309319,-21.36400167,-19.35633667,-16.77643672,-18.77563548,-19.53472736,-20.2141136,-18.57510481,-18.23285914,-16.93933297,-15.77721608,-15.55581176,-7.675766817,-9.051092855,-11.40803413,-10.76592699,-7.886008781,-4.975644815,-6.734140428,-7.482448253,-6.656086417,-4.135634973,-3.974960554,-4.667869524,-5.827671445,-7.640836453
248,-19.55639605,-22.09892381,-24.22178987,-22.91930129,-20.21643053,-17.56508768,-18.50767064,-18.73335092,-19.0795567,-18.31187864,-18.24343945,-16.8672002,-16.22539328,-16.85148209,-7.650505217,-9.308132925,-10.41940217,-9.562230132,-7.270177981,-5.515370254,-6.598179449,-7.180529081,-6.322234735,-5.003509969,-4.479379555,-4.875188476,-5.984139592,-7.920308001
249,-20.94920792,-22.73623702,-25.31576548,-22.71953621,-18.94214804,-16.19683295,-18.90124288,-19.5098934,-19.31834253,-17.87740206,-17.86481079,-16.98040646,-15.98649003,-15.48168921,-8.389989779,-9.333938207,-12.21276533,-10.97855783,-8.768199847,-6.324326352,-8.337163856,-7.785700183,-6.970451633,-4.263238365,-4.258551115,-5.008521334,-5.929758299,-6.346788615
250,-20.21150544,-22.33952083,-24.27978154,-21.47349751,-19.41562154,-17.59338404,-19.833496,-19.48320156,-19.09423442,-18.40078192,-18.18811546,-16.95796882,-15.85267016,-16.45783579,-9.030733138,-9.284574173,-11.55701064,-10.19928157,-7.532747176,-4.967099692,-7.767805133,-8.5053953,-6.478798801,-3.412761577,-3.312766347,-4.744495306,-5.707685349,-7.755688927
251,-18.30962414,-20.16087816,-22.57338513,-21.68687495,-19.60323665,-17.18540604,-18.21090979,-18.41347365,-18.605666,-17.59101583,-17.45412194,-16.51489663,-15.89507853,-15.41527704,-8.73890147,-9.034043166,-10.99890162,-10.02306515,-7.384112279,-4.684235508,-6.249987896,-6.612281557,-6.100341643,-4.534281572,-4.339195988,-4.545628173,-5.815700099,-7.131890576
252,-18.34725049,-20.33396266,-22.0764747,-20.78721529,-18.63960515,-17.08903709,-18.33295788,-18.59698428,-19.23438795,-18.95245539,-18.73933217,-17.49111252,-16.24193555,-15.89456144,-9.016605296,-9.757897159,-11.22622987,-10.84123876,-8.204766781,-5.934470202,-7.198345722,-7.268715188,-6.072632415,-4.139020528,-3.595888335,-4.29134756,-5.508478354,-7.264159685
253,-18.03145613,-21.07358436,-22.91304212,-21.31792442,-19.04029055,-18.32447685,-19.1561575,-18.75736955,-18.40699992,-17.81986277,-17.57433589,-16.97405423,-16.21439679,-15.77445279,-7.162339348,-8.710682915,-10.71499491,-9.793991778,-7.291485481,-5.502440166,-7.181366777,-6.970278319,-5.773492372,-4.471403358,-4.585554509,-4.749414069,-5.942766036,-6.973507073
